G,S,S_full,T,DeltaT
0.9768664343044917,1.2584632486129693e-28,1.2499153955580837e-28,10.0,5.0
0.6891452132973184,4.716664423697955e-28,4.68462744960318e-28,10.0,5.0
0.12864320831758513,1.313404092421709e-28,1.3044830649513675e-28,10.0,5.0
0.39702113168429043,2.8526717321690017e-28,2.833295545487733e-28,10.0,5.0
0.36262776110133166,3.053419035835911e-28,3.032679314334941e-28,10.0,5.0
0.7078109899883953,2.6565580512515355e-28,2.638513926466142e-28,10.0,5.0
0.5158660453379943,3.951667081145732e-28,3.9248261943358273e-28,10.0,5.0
0.7587263514313101,2.1164892603556934e-28,2.1021134418826146e-28,10.0,5.0
0.41938195099355824,3.1287464073274223e-28,3.107495040132137e-28,10.0,5.0
0.5281707403090714,2.9808587256832433e-28,2.9606118551863215e-28,10.0,5.0
0.9596497294347212,4.509463542344046e-28,4.478833937675445e-28,10.0,5.0
0.7956067199980303,2.230477870623976e-28,2.2153278079342726e-28,10.0,5.0
0.3399497151350561,2.832434892786889e-28,2.813196160678263e-28,10.0,5.0
0.7264866819865808,2.7467796624678876e-28,2.7281227259238315e-28,10.0,5.0
0.3134201390249154,2.52251013793132e-28,2.5053765060488285e-28,10.0,5.0
0.5133957999345264,3.9406627233386936e-28,3.9138965813683656e-28,10.0,5.0
0.40720531353729605,3.3436241117331655e-28,3.320913231874644e-28,10.0,5.0
0.8882388191732594,1.3003329423911244e-28,1.2915006980408216e-28,10.0,5.0
0.3143553749559757,2.4721178631864487e-28,2.455326510477648e-28,10.0,5.0
0.0014682358709593446,1.6812775162381e-30,1.6698577841124296e-30,10.0,5.0
0.033490391790505725,3.7215837146666195e-29,3.6963056218509535e-29,10.0,5.0
0.8155506844184149,3.925540300984856e-28,3.898876874969145e-28,10.0,5.0
0.8655863983211282,1.786934661924109e-28,1.7747972753601797e-28,10.0,5.0
0.5174616527227298,3.1812977332619497e-28,3.1596894219837593e-28,10.0,5.0
0.3889603537986144,3.3575681488912932e-28,3.334762557024544e-28,10.0,5.0
0.22619925854004863,2.0089367396551744e-28,1.9952914495703505e-28,10.0,5.0
0.7850507205145746,2.4860322168754387e-28,2.4691463537893373e-28,10.0,5.0
0.5528305133763121,2.879771790921023e-28,2.86021153266191e-28,10.0,5.0
0.6482086827212047,2.8592422370398902e-28,2.8398214215602575e-28,10.0,5.0
0.9974564796429889,1.6588716260321064e-28,1.647604081333626e-28,10.0,5.0
0.3621128559521021,3.1571188013097135e-28,3.135674720455679e-28,10.0,5.0
0.26321975215542015,2.3169118544463486e-28,2.30117470666529e-28,10.0,5.0
0.5770321338856083,2.916932398148561e-28,2.897119734099691e-28,10.0,5.0
0.43820577328395327,3.1014118484276926e-28,3.0803461456085777e-28,10.0,5.0
0.40098408207860137,2.8213624006344126e-28,2.8021988761554984e-28,10.0,5.0
0.6921594881039913,2.5307291278519435e-28,2.513539670178192e-28,10.0,5.0
0.5511492914672352,3.9312542613775693e-28,3.9045520244531944e-28,10.0,5.0
0.32657162964174336,2.6705072160785623e-28,2.6523683444474406e-28,10.0,5.0
0.6076253390806226,4.135390465530688e-28,4.10730167537856e-28,10.0,5.0
0.556275913940149,3.85565915669237e-28,3.829470383986532e-28,10.0,5.0
0.8797522761993578,4.261326315319978e-28,4.232382131786976e-28,10.0,5.0
0.1585257717567191,1.578675462166901e-28,1.5679526334153566e-28,10.0,5.0
0.3013846056405105,2.51814994423893e-28,2.5010459280760008e-28,10.0,5.0
0.8854775832843953,4.436625198002321e-28,4.406490332822029e-28,10.0,5.0
0.9273503812030536,3.206795619256772e-28,3.1850141188362865e-28,10.0,5.0
0.9422071032869676,8.825467027856869e-29,8.765521856396434e-29,10.0,5.0
0.9521460460283856,4.9736063187088305e-28,4.939824119584606e-28,10.0,5.0
0.9765414149630829,3.4549001099712054e-28,3.4314334107691786e-28,10.0,5.0
0.6332759612917002,4.207822595469833e-28,4.179241824956074e-28,10.0,5.0
0.6108047761796833,3.5642085038050937e-28,3.5399993497850427e-28,10.0,5.0
0.16048809025749733,1.675373372178142e-28,1.6639937427384011e-28,10.0,5.0
0.5891831686414818,3.1974053868068635e-28,3.1756876676028585e-28,10.0,5.0
0.04115296865782658,4.551486841207555e-29,4.52057180190115e-29,10.0,5.0
0.7152008384944317,2.6832252006769186e-28,2.6649999447576653e-28,10.0,5.0
0.5264273434126008,3.42232708718619e-28,3.3990816335384654e-28,10.0,5.0
0.46726199425204024,3.6634877174664353e-28,3.638604229779855e-28,10.0,5.0
0.8563801742152559,2.255163183582611e-28,2.239845450977449e-28,10.0,5.0
0.5862535905221636,3.9755259153833046e-28,3.9485229723450976e-28,10.0,5.0
0.6465808133377289,3.2400950616165796e-28,3.2180873815679856e-28,10.0,5.0
0.710929789505222,4.17845594001694e-28,4.150074636479234e-28,10.0,5.0
0.1009579827685987,1.0673773132874142e-28,1.0601273721701949e-28,10.0,5.0
0.28565886755590497,2.5916869096043084e-28,2.5740834087111124e-28,10.0,5.0
0.6554724040698221,3.5197580680598593e-28,3.4958508344938967e-28,10.0,5.0
0.8192273395558953,2.2641961077261103e-28,2.248817020838527e-28,10.0,5.0
0.6392906954532556,2.7594551528156893e-28,2.740712120605359e-28,10.0,5.0
0.7974267988882394,2.6821543832767927e-28,2.6639364006668515e-28,10.0,5.0
0.8716931000010264,3.1758973006715296e-28,3.1543256707309966e-28,10.0,5.0
0.17430881948102372,1.7544334574934242e-28,1.742516828666526e-28,10.0,5.0
0.2714166369788107,2.2783167564636888e-28,2.262841757956946e-28,10.0,5.0
0.6449563793538536,3.1380645615970465e-28,3.1167499027587365e-28,10.0,5.0
0.18113843651198014,1.7817014152981946e-28,1.7695995744699782e-28,10.0,5.0
0.6226334065863057,3.374127657405191e-28,3.3512095884846337e-28,10.0,5.0
0.23999255136590258,2.2897856632370535e-28,2.274232764536415e-28,10.0,5.0
0.557596851633871,2.869861893092131e-28,2.850368945778222e-28,10.0,5.0
0.10451347880665252,1.0755232214535485e-28,1.0682179509286862e-28,10.0,5.0
0.49934026315872126,3.1203101104253104e-28,3.0991160450455624e-28,10.0,5.0
0.8974983927480419,1.6353906297533927e-28,1.6242825748957574e-28,10.0,5.0
0.5918217372217017,2.8766263263253915e-28,2.8570874329892966e-28,10.0,5.0
0.7978058260873817,2.34430003758019e-28,2.328376861204892e-28,10.0,5.0
0.16070624387170984,1.6520965596168444e-28,1.6408750331444684e-28,10.0,5.0
0.3016721889541999,2.5864092222033226e-28,2.5688415689179694e-28,10.0,5.0
0.007832170101063962,8.915631183022088e-30,8.85507358984795e-30,10.0,5.0
0.016939521702065807,1.91691871489149e-29,1.903898438334381e-29,10.0,5.0
0.6524846720683107,3.1034055354271292e-28,3.0823262909039855e-28,10.0,5.0
0.8425628876576609,3.5230482941791966e-28,3.499118712432871e-28,10.0,5.0
0.546131298523565,3.0228056423787215e-28,3.0022738560681547e-28,10.0,5.0
0.5723414547171704,3.601004999719005e-28,3.576545913058924e-28,10.0,5.0
0.49267755161854543,4.047348583163124e-28,4.019857799406838e-28,10.0,5.0
0.6703585098658599,4.734861412048704e-28,4.702700838648479e-28,10.0,5.0
0.16207806364966604,1.590320447310178e-28,1.5795185223894647e-28,10.0,5.0
0.29207813384227543,2.5605524119352754e-28,2.54316038572142e-28,10.0,5.0
0.8646857661439429,1.7923570949128807e-28,1.7801828775868566e-28,10.0,5.0
0.14386518218549604,1.4417081578350033e-28,1.4319156513593538e-28,10.0,5.0
0.36093362166464754,2.99035302606518e-28,2.970041667479314e-28,10.0,5.0
0.5575305104654864,3.8506420137740484e-28,3.8244873189808103e-28,10.0,5.0
0.06133504194936423,6.695497997352154e-29,6.650020202735834e-29,10.0,5.0
0.24608649078812017,2.2600118290491104e-28,2.2446611630006487e-28,10.0,5.0
0.037597988772688384,4.1703424015623884e-29,4.142016207559476e-29,10.0,5.0
0.21775426282230215,2.0615477770745477e-28,2.0475451373261973e-28,10.0,5.0
0.08262977928953974,8.852166337659829e-29,8.792039816410746e-29,10.0,5.0
0.13134047127489612,1.3364427773383173e-28,1.3273652643337927e-28,10.0,5.0
0.98063241698066,4.079460548464491e-28,4.051751650793099e-28,10.0,5.0
0.7382168481769205,4.624347072916993e-28,4.592937145463108e-28,10.0,5.0
0.35821328553394993,3.135342674183694e-28,3.1140465031994082e-28,10.0,5.0
0.45393449543166253,3.470191667041229e-28,3.446621103066295e-28,10.0,5.0
0.8005238120993652,1.9056355234181893e-28,1.8926918856367382e-28,10.0,5.0
0.7837549287196736,2.0573197891738675e-28,2.04334586717874e-28,10.0,5.0
0.260640094078164,2.5292216946528697e-28,2.5120424758988205e-28,10.0,5.0
0.06050725237226884,6.542392304049414e-29,6.497954448400762e-29,10.0,5.0
0.3578520207714051,2.815007035092589e-28,2.7958866781274184e-28,10.0,5.0
0.3506640370221672,2.841524874889089e-28,2.822224400944752e-28,10.0,5.0
0.49025265016438047,3.276727023980518e-28,3.2544705288493608e-28,10.0,5.0
0.4421672597749564,3.0327292145591867e-28,3.0121300244206886e-28,10.0,5.0
0.32743555585373485,2.9895258886923326e-28,2.9692201482663002e-28,10.0,5.0
0.670589277995139,3.292329021364049e-28,3.269966552875351e-28,10.0,5.0
0.20764917375800074,1.9485022925787009e-28,1.9352674910596098e-28,10.0,5.0
0.24638685781522351,2.2148716446358174e-28,2.1998275840164433e-28,10.0,5.0
0.6781542609263774,3.4577504112942337e-28,3.4342643519985614e-28,10.0,5.0
0.7560093983005124,2.203957694355327e-28,2.1889877645137333e-28,10.0,5.0
0.2906063856840274,2.6104427029962933e-28,2.5927118072297634e-28,10.0,5.0
0.4765604787928067,3.1384490594399004e-28,3.1171317889748618e-28,10.0,5.0
0.22287426504219254,2.1390986274846588e-28,2.124569239517002e-28,10.0,5.0
0.19938487236697455,1.9705985163398433e-28,1.9572136307600575e-28,10.0,5.0
0.12112208848306527,1.2220126737075327e-28,1.2137124036732638e-28,10.0,5.0
0.7228066220870258,2.946241621309508e-28,2.9262298803871386e-28,10.0,5.0
0.8085693062855561,3.241547932472424e-28,3.219530384100986e-28,10.0,5.0
0.4755883049721577,3.222676320317528e-28,3.2007869534864567e-28,10.0,5.0
0.43348456595988716,3.6064787053142994e-28,3.581982439630084e-28,10.0,5.0
0.9735176806758846,1.4051580148093285e-28,1.3956137676917506e-28,10.0,5.0
0.42321862157134726,3.2406027497605065e-28,3.218591621338991e-28,10.0,5.0
0.8080314104491946,1.8503938768712794e-28,1.837825456625461e-28,10.0,5.0
0.6494298141714107,3.9082980139745995e-28,3.8817517026470845e-28,10.0,5.0
0.24321741259545024,2.174916956987577e-28,2.160144280375735e-28,10.0,5.0
0.004161261995763499,4.761118954776896e-30,4.7287800324057045e-30,10.0,5.0
0.4390195799390332,2.8487623734035047e-28,2.829412740239516e-28,10.0,5.0
0.1772816148479618,1.689174979944144e-28,1.6777016059194675e-28,10.0,5.0
0.1955587671237207,1.9946075527276353e-28,1.9810595907004813e-28,10.0,5.0
0.9963609444768006,5.778357915366771e-29,5.739109606571861e-29,10.0,5.0
0.6584805427553759,3.993243386340721e-28,3.966120101022628e-28,10.0,5.0
0.2620702239845273,2.38619163439128e-28,2.369983917937659e-28,10.0,5.0
0.4819269868886156,3.0464217988498825e-28,3.0257296046465253e-28,10.0,5.0
0.5310594247911938,2.972899355905468e-28,2.95270654779269e-28,10.0,5.0
0.6521020699849825,3.3430773686584092e-28,3.32037020244597e-28,10.0,5.0
0.5164520433182002,2.870194362061039e-28,2.8506991565190185e-28,10.0,5.0
0.25458772454825673,2.4821177779135446e-28,2.4652585028368143e-28,10.0,5.0
0.2261140398897755,2.0333354087521683e-28,2.0195243957199315e-28,10.0,5.0
0.2300405910857264,2.0568983232403076e-28,2.0429272639522553e-28,10.0,5.0
0.6015109683041904,3.6123876403381564e-28,3.5878512394309005e-28,10.0,5.0
0.5344389699266007,4.269764124160024e-28,4.240762628535384e-28,10.0,5.0
0.6889099573722379,4.6460789446558665e-28,4.6145214079264755e-28,10.0,5.0
0.18361866476484123,1.722502268510646e-28,1.7108025257252575e-28,10.0,5.0
0.00958271427011892,1.0914698095576815e-29,1.0840562251089568e-29,10.0,5.0
0.9578990194788133,1.1660856870632776e-28,1.1581652896169309e-28,10.0,5.0
0.11101113040111388,1.1836211169641744e-28,1.1755816136917188e-28,10.0,5.0
0.17490601956144747,1.7348752973852114e-28,1.7230915133428577e-28,10.0,5.0
0.22077230118669544,2.0128692847988348e-28,1.9991972837088787e-28,10.0,5.0
0.6569714856633313,3.970362354093622e-28,3.9433944834864197e-28,10.0,5.0
0.7075507624117598,2.9076706853572047e-28,2.887920929592997e-28,10.0,5.0
0.4836991882231763,3.0392035861808055e-28,3.01856042020417e-28,10.0,5.0
0.2894005044000513,2.8075331682802557e-28,2.788463576018302e-28,10.0,5.0
0.8552017299715483,1.6367542839918569e-28,1.625636966791895e-28,10.0,5.0
0.6475178067906273,3.3061148154414516e-28,3.283658709778045e-28,10.0,5.0
0.7381582247180661,2.3082605629037017e-28,2.2925821772548277e-28,10.0,5.0
0.21311538274911293,1.924037182418162e-28,1.9109685551338766e-28,10.0,5.0
0.6014921623580334,4.422311890468791e-28,4.392274245482408e-28,10.0,5.0
0.6589423623614578,4.055827485617055e-28,4.028279110661885e-28,10.0,5.0
0.19148621571310265,1.8738941328763532e-28,1.8611660919542166e-28,10.0,5.0
0.8972294548493464,1.0983928705805754e-28,1.0909322626819247e-28,10.0,5.0
0.8840179659565821,3.8150611818701113e-28,3.7891481625759487e-28,10.0,5.0
0.6587347224565318,4.394415997995493e-28,4.3645678301292315e-28,10.0,5.0
0.5784324078074562,3.4828395182564192e-28,3.4591830463535453e-28,10.0,5.0
0.39605739278734065,3.0580099491458307e-28,3.0372390448101424e-28,10.0,5.0
0.9286452237300971,2.148230340185009e-28,2.133638926952267e-28,10.0,5.0
0.36352937709889677,2.862334384106104e-28,2.842892565845744e-28,10.0,5.0
0.18224805126584565,1.7268343920519347e-28,1.7151052242073191e-28,10.0,5.0
0.15650559514267348,1.5262915677224422e-28,1.515924545812158e-28,10.0,5.0
0.8244732526659655,1.9332193744368763e-28,1.9200883790147736e-28,10.0,5.0
0.575365969116289,3.203187938861844e-28,3.181430942860661e-28,10.0,5.0
0.6067404444030415,4.584295923827767e-28,4.553158035572748e-28,10.0,5.0
0.8667648126914342,4.2860900659491944e-28,4.256977679727175e-28,10.0,5.0
0.8929036557219772,3.5278563396677807e-28,3.503894100261413e-28,10.0,5.0
0.7291948792573788,3.843127070316857e-28,3.8170234192374166e-28,10.0,5.0
0.8293332697426917,1.737703728486457e-28,1.725900732923081e-28,10.0,5.0
0.4444086893752821,2.8789267943848683e-28,2.85937227558849e-28,10.0,5.0
0.1658088141753994,1.6078494531470279e-28,1.596928466055411e-28,10.0,5.0
0.6905357367159526,2.607710578762581e-28,2.589998240398557e-28,10.0,5.0
0.7935485887634534,3.1405647780862575e-28,3.1192331370448217e-28,10.0,5.0
0.23612171657397518,2.1707277797233407e-28,2.155983557237251e-28,10.0,5.0
0.8188298447117368,1.8162449329776078e-28,1.8039084624178416e-28,10.0,5.0
0.23681281227964535,2.111754190227036e-28,2.097410533732168e-28,10.0,5.0
0.3466304382895695,3.194305476447213e-28,3.1726088127415293e-28,10.0,5.0
0.8351310719886768,2.9697375959170918e-28,2.949566263416996e-28,10.0,5.0
0.5740134621237636,3.508623745902178e-28,3.484792139930025e-28,10.0,5.0
0.6828833672172039,2.978191692961687e-28,2.957962937740443e-28,10.0,5.0
0.2585610620103037,2.253492266522159e-28,2.238185883263091e-28,10.0,5.0
0.09185334810905832,9.594318291611233e-29,9.52915085568403e-29,10.0,5.0
0.12233357117207944,1.2607913174886883e-28,1.2522276514832157e-28,10.0,5.0
0.6450408506624531,2.801341603477488e-28,2.78231406615623e-28,10.0,5.0
0.05983510975655759,6.587407942783667e-29,6.542664327656748e-29,10.0,5.0
0.3697026371120375,2.6899159072342663e-28,2.6716452060568117e-28,10.0,5.0
0.5857606517648964,4.158596574549054e-28,4.130350161668287e-28,10.0,5.0
0.44433585238404105,2.8342419534412464e-28,2.814990947246945e-28,10.0,5.0
0.1813352498273768,1.751258921244296e-28,1.7393638548028691e-28,10.0,5.0
0.041643595207448654,4.624676859711126e-29,4.5932646922401695e-29,10.0,5.0
0.5877559955458024,3.8616347517337316e-28,3.835405391026957e-28,10.0,5.0
0.2040423842867185,1.8629702927123622e-28,1.8503164497306687e-28,10.0,5.0
0.6276409092996087,3.2111543722621007e-28,3.1893432659000017e-28,10.0,5.0
0.9835110184664448,2.4239766956730986e-28,2.4075123319710385e-28,10.0,5.0
